Date,Close,Return,Lag1,Lag2,Lag3,Lag7,Lag30,Vol_5day,Vol_30day,Vol_90day,Vol_252day,Momentum_5days,Momentum_30days,Momentum_90days,Momentum_252days
2022-05-13 00:00:00-04:00,144.2150115966797,0.03191641752977459,-0.026894046726957277,-0.05184150862653425,0.01611222019853442,0.041008236854202185,-0.01777582179230297,0.03526354796094534,0.02561105011254682,0.0214926224018339,0.016876747828442454,-0.012779213325906546,-0.005328380815761428,-0.0019624919802223623,0.0007338645979605737
2022-05-16 00:00:00-04:00,142.67588806152344,-0.010672422503842038,0.03191641752977459,-0.026894046726957277,-0.05184150862653425,-0.05571604324031787,-0.0017179703952742154,0.03339365118508891,0.025619699940297096,0.021352593170148183,0.01688031753176886,-0.00827586802580491,-0.005626862552713689,-0.0017855188546623405,0.0007282541762496635
2022-05-17 00:00:00-04:00,146.3031005859375,0.025422743630304057,-0.010672422503842038,0.03191641752977459,-0.026894046726957277,0.004727000319574737,0.023693149898956767,0.03529881077629223,0.025689805386685024,0.021483307331620845,0.016934644960250902,-0.006413763339450984,-0.0055692094283354455,-0.0013175609653818278,0.000873763799131482
2022-05-18 00:00:00-04:00,138.04879760742188,-0.05641919375226845,0.025422743630304057,-0.010672422503842038,0.03191641752977459,-0.033189149004350216,-0.018941948798191666,0.0367991037851565,0.027227704920066365,0.022252545986112815,0.01731453865700565,-0.007329300364597824,-0.006818450926804672,-0.0019554228371826262,0.0006549638187610889
2022-05-19 00:00:00-04:00,134.6470947265625,-0.02464130756526406,-0.05641919375226845,0.025422743630304057,-0.010672422503842038,0.01611222019853442,-0.018450540347556665,0.03651235230681946,0.027342124085510757,0.022379312605639513,0.01733951147288092,-0.0068787525322591804,-0.007024809834061585,-0.0022305074606046938,0.0004737995154330032
2022-05-20 00:00:00-04:00,134.88235473632812,0.0017472342068975966,-0.02464130756526406,-0.05641919375226845,0.025422743630304057,-0.05184150862653425,0.0018038238998321354,0.030495548800264817,0.027341495943244615,0.022291722300839784,0.017312867527533752,-0.012912589196834579,-0.007026696157159403,-0.0023975807174645993,0.0005393321575745913
2022-05-23 00:00:00-04:00,140.29373168945312,0.040119235490093,0.0017472342068975966,-0.02464130756526406,-0.05641919375226845,-0.026894046726957277,-0.011908848693572782,0.038766324190511625,0.02864036056854428,0.02273276465567356,0.017473269722173862,-0.0027542575980475715,-0.005292426684370544,-0.001980368129816242,0.000645701767754722
2022-05-24 00:00:00-04:00,137.5978546142578,-0.019215948159129193,0.040119235490093,0.0017472342068975966,-0.02464130756526406,0.03191641752977459,-0.025516004861605324,0.035671532283977014,0.028509759770842146,0.022734357061075537,0.017517484619955354,-0.011681995955934221,-0.005082424794288006,-0.0019824566747405586,0.0005756919321802707
2022-05-25 00:00:00-04:00,137.75469970703125,0.0011398803652362677,-0.019215948159129193,0.040119235490093,0.0017472342068975966,-0.010672422503842038,0.011523528991881138,0.025447038653944782,0.028363861805181276,0.022724287862513747,0.017517412798972586,-0.00017018113243327804,-0.005428546415176168,-0.002026576178666775,0.0005817792594330575
2022-05-26 00:00:00-04:00,140.95054626464844,0.023199546472199684,0.0011398803652362677,-0.019215948159129193,0.040119235490093,0.025422743630304057,0.01634254029920612,0.022802224570410957,0.028572214160992548,0.022806256442809272,0.01755587742869634,0.00939798967505947,-0.00519997954274305,-0.001558868415423314,0.000722954742239545
2022-05-27 00:00:00-04:00,146.69520568847656,0.04075656019836882,0.023199546472199684,0.0011398803652362677,-0.019215948159129193,-0.05641919375226845,-0.029988174551198732,0.025981946446560714,0.02936423635412115,0.02314109571785989,0.017731711827190945,0.017199854873353716,-0.0028418217177574646,-0.0008724089813644105,0.0009059094264583763
2022-05-31 00:00:00-04:00,145.91094970703125,-0.0053461595950911045,0.04075656019836882,0.023199546472199684,0.0011398803652362677,-0.02464130756526406,-0.0013309513958957853,0.023821474005158546,0.029366262900602406,0.023124087474096035,0.01773468053757119,0.008106775856316894,-0.0029756619910639753,-0.0008168430007190326,0.0008952033143757658
2022-06-01 00:00:00-04:00,145.78353881835938,-0.0008732099196646637,-0.0053461595950911045,0.04075656019836882,0.023199546472199684,0.0017472342068975966,0.014115290691415483,0.019600179736434,0.029192450394940297,0.023088996819558043,0.017731756860109638,0.0117753235042098,-0.00347527867809998,-0.0006847119704416353,0.0008668340615432825
2022-06-02 00:00:00-04:00,148.2343292236328,0.016811160060581587,-0.0008732099196646637,-0.0053461595950911045,0.04075656019836882,0.040119235490093,-0.0010156387130897393,0.01870693307576281,0.02942475632057267,0.02315785461148421,0.017740893330802573,0.014909579443278864,-0.002881052052310936,-0.0004438738930289368,0.000981775523651933
2022-06-03 00:00:00-04:00,142.51905822753906,-0.03855565054348131,0.016811160060581587,-0.0008732099196646637,-0.0053461595950911045,-0.019215948159129193,-0.004843520055838102,0.029269710337274112,0.030137394778298944,0.02347699710168407,0.017877867602577608,0.002558540040142665,-0.004004789735232376,-0.0007457725770980337,0.000753291637861409
2022-06-06 00:00:00-04:00,143.2640838623047,0.0052275509256884956,-0.03855565054348131,0.016811160060581587,-0.0008732099196646637,0.0011398803652362677,-0.02782135867621638,0.020751123752889823,0.02983934791383531,0.023485436720165734,0.017880035756413958,-0.004547261814393399,-0.0029031594151688804,-0.000681429354399754,0.0007737208262350899
2022-06-07 00:00:00-04:00,145.78353881835938,0.01758608918670923,0.0052275509256884956,-0.03855565054348131,0.016811160060581587,0.023199546472199684,0.0067372504133282884,0.02294834378591908,0.03002536996065284,0.02356279073503173,0.01790757665247671,3.918794196666742e-05,-0.0025415314560561825,-0.000453326221727848,0.0008170300284235782
2022-06-08 00:00:00-04:00,145.04832458496094,-0.005043191017022108,0.01758608918670923,0.0052275509256884956,-0.03855565054348131,0.04075656019836882,-0.03732814168357479,0.023065267653017394,0.029305506433112312,0.022345529479776673,0.017910799276746256,-0.0007948082775048216,-0.0014653664338377596,-0.0012846697138601253,0.0007848067464399279
2022-06-09 00:00:00-04:00,139.8330078125,-0.03595571880877613,-0.005043191017022108,0.01758608918670923,0.0052275509256884956,-0.0053461595950911045,-0.0014666406602139581,0.02498738228969269,0.029974416121741544,0.02244785419700722,0.018051405665020524,-0.011348184051376364,-0.002615002372123165,-0.0019744634652237303,0.0006739642501296251
2022-06-10 00:00:00-04:00,134.43141174316406,-0.03862890567711208,-0.03595571880877613,-0.005043191017022108,0.01758608918670923,-0.0008732099196646637,0.0451554111993393,0.025007336728468017,0.02926484187356865,0.022777486691055757,0.018210880509024887,-0.011362835078102517,-0.005407812934671545,-0.0023928662638485055,0.00048165627807403565
2022-06-13 00:00:00-04:00,129.2847137451172,-0.038284936022838334,-0.03862890567711208,-0.03595571880877613,-0.005043191017022108,0.016811160060581587,-0.03660485301599581,0.0253592136532196,0.029328139923668495,0.023065804910803223,0.018309775594293247,-0.020065332467807884,-0.005463815701566296,-0.0028965224971921433,0.00023220072942937083
2022-06-14 00:00:00-04:00,130.1473846435547,0.0066726442241134,-0.038284936022838334,-0.03862890567711208,-0.03595571880877613,-0.03855565054348131,0.0019664666417034127,0.021481550556347886,0.029381791360886384,0.023040073341363855,0.018309374228263463,-0.02224802146032705,-0.0053069431154859625,-0.0026366090549267726,0.0002842255469007684
2022-06-15 00:00:00-04:00,132.76486206054688,0.020111640538616138,0.0066726442241134,-0.038284936022838334,-0.03862890567711208,0.0052275509256884956,0.00962257803579214,0.028361989180869587,0.029626960397292613,0.02316440840358029,0.018350537292171547,-0.0172170551491994,-0.004957307698725163,-0.002394486401025533,0.0003484228809848458
2022-06-16 00:00:00-04:00,127.50051879882812,-0.03965163055958265,0.020111640538616138,0.0066726442241134,-0.038284936022838334,0.01758608918670923,0.041008236854202185,0.029013145410944914,0.02896427305911854,0.023494504584453336,0.018506093263355807,-0.017956237499360705,-0.007645969945851324,-0.0027880101422979612,0.0001410722157954067
2022-06-17 00:00:00-04:00,128.97100830078125,0.011533204066983327,-0.03965163055958265,0.020111640538616138,0.0066726442241134,-0.005043191017022108,-0.05571604324031787,0.02874922142449342,0.027689973513362928,0.023435320540710205,0.018508592098447598,-0.007923815550541623,-0.005404328368941284,-0.002865048345829503,0.0002268852210924392
2022-06-21 00:00:00-04:00,133.19619750976562,0.032760767436434524,0.011533204066983327,-0.03965163055958265,0.020111640538616138,-0.03595571880877613,0.004727000319574737,0.027522764171429324,0.02850471145297174,0.02370656173135451,0.018601404199042833,0.006285325141312947,-0.004469869465045958,-0.0025931933444454437,0.0003009215227932882
2022-06-22 00:00:00-04:00,132.68643188476562,-0.0038271785120789215,0.032760767436434524,0.011533204066983327,-0.03965163055958265,-0.03862890567711208,-0.033189149004350216,0.027884017147436473,0.02798393455336874,0.023601094137334105,0.01858664661513807,0.004185360594074483,-0.0034911371153035814,-0.0023735080123176784,0.0002353421939178623
2022-06-23 00:00:00-04:00,135.54898071289062,0.02157378706672164,-0.0038271785120789215,0.032760767436434524,0.011533204066983327,-0.038284936022838334,0.01611222019853442,0.028099631033800702,0.028133230881660913,0.02365711473414631,0.01863456720487465,0.004477789899695583,-0.0033090848863640073,-0.0019091489498159506,0.00032924660228035384
